,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes,n_file
1923,test4,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,0,4,4.60191e-05,4.60191e-05,4.60191e-05,0.22915500000000003,4.39162e-05,3.90637e-05,0.0,152.0
1924,test4,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,0,4,3.87995e-06,3.87995e-06,3.87995e-06,0.225656,4.1683e-05,3.96021e-05,0.0,152.0
1925,test4,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,0,4,3.2712499999999996e-07,3.2712499999999996e-07,3.2712499999999996e-07,0.260382,4.0452e-05,3.77739e-05,0.0,152.0
1926,test4,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,0,4,2.75805e-08,2.75805e-08,2.75805e-08,0.24447,4.1178900000000007e-05,3.95711e-05,0.0,152.0
1927,test4,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,0,4,2.3253600000000003e-09,2.3253600000000003e-09,2.3253600000000003e-09,0.245298,4.174140000000001e-05,3.85462e-05,0.0,152.0
1928,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.0,3,4,0.0641861,0.0641861,0.0641861,0.196918,3.88921e-05,3.82229e-05,0.0,148.0
1929,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.0,3,4,0.00674554,0.00674554,0.00674554,0.20259000000000002,3.95221e-05,3.70447e-05,0.0,148.0
1930,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.0,3,4,0.0007089110000000001,0.0007089110000000001,0.0007089110000000001,0.221241,3.93589e-05,3.70587e-05,0.0,148.0
1931,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,3,4,7.450189999999999e-05,7.450189999999999e-05,7.450189999999999e-05,0.21723499999999998,4.11884e-05,3.82862e-05,0.0,148.0
1932,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,3,4,7.82966e-06,7.82966e-06,7.82966e-06,0.245152,3.9814299999999996e-05,3.71001e-05,0.0,148.0
1933,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,3,4,8.22845e-07,8.22845e-07,8.22845e-07,0.22157399999999997,4.01125e-05,3.93024e-05,0.0,148.0
1934,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,3,4,8.64756e-08,8.64756e-08,8.64756e-08,0.23078800000000002,3.93411e-05,3.72014e-05,0.0,148.0
1935,test4,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,3,4,9.08801e-09,9.08802e-09,9.08801e-09,0.238654,4.26009e-05,3.95572e-05,0.0,148.0
1936,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.25,0,4,0.318357,0.318357,0.318357,0.24178200000000002,6.19061e-05,7.08122e-05,79.0,148.0
1937,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.25,0,4,0.195726,0.195725,0.195726,0.281343,5.4641899999999996e-05,5.02642e-05,0.0,148.0
1938,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.25,0,4,0.121057,0.121057,0.121057,0.304991,5.56396e-05,4.96534e-05,0.0,148.0
1939,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.25,0,4,0.074874,0.074874,0.074874,0.28755,5.6128900000000004e-05,4.76374e-05,0.0,148.0
1940,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.25,0,4,0.0463098,0.0463098,0.0463098,0.303532,5.39622e-05,4.68579e-05,0.0,148.0
1941,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.25,0,4,0.0286428,0.0286428,0.0286428,0.31063,6.19626e-05,5.01895e-05,0.0,148.0
1942,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.25,0,4,0.017715599999999998,0.017715599999999998,0.017715599999999998,0.31851799999999997,5.3600299999999996e-05,4.6478100000000005e-05,0.0,148.0
1943,test4,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.25,0,4,0.0109572,0.0109572,0.0109572,0.33138,5.4159399999999995e-05,4.75238e-05,0.0,148.0
1944,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.25,3,4,0.203776,0.203776,0.203776,0.20874099999999998,6.15619e-05,7.3964e-05,103.0,143.0
1945,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.25,3,4,0.115155,0.115155,0.115155,0.241652,5.93456e-05,5.83618e-05,27.0,143.0
1946,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.25,3,4,0.0710978,0.0710978,0.0710978,0.260443,5.91338e-05,5.1070500000000005e-05,2.0,143.0
1947,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.25,3,4,0.043974099999999995,0.043974099999999995,0.043974099999999995,0.288437,5.68205e-05,4.5956400000000006e-05,0.0,143.0
1948,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.25,3,4,0.0271981,0.0271981,0.0271981,0.286612,5.70331e-05,4.9911000000000004e-05,0.0,143.0
1949,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.25,3,4,0.016822099999999996,0.016822099999999996,0.016822099999999996,0.297867,5.2593400000000004e-05,4.61974e-05,0.0,143.0
1950,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.25,3,4,0.0104045,0.0104045,0.0104045,0.284918,5.32394e-05,4.83657e-05,0.0,143.0
1951,test4,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.25,3,4,0.00643524,0.00643524,0.00643524,0.279578,5.7080600000000004e-05,5.08929e-05,0.0,143.0
1952,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.5,0,4,0.284085,0.284085,0.284085,0.257949,6.34301e-05,6.74546e-05,60.0,148.0
1953,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.5,0,4,0.175306,0.175306,0.175306,0.296534,5.58472e-05,4.8405900000000004e-05,0.0,148.0
1954,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.5,0,4,0.108427,0.108427,0.108427,0.343508,5.91167e-05,5.2225299999999996e-05,0.0,148.0
1955,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.5,0,4,0.06706269999999999,0.06706269999999999,0.06706269999999999,0.328467,5.66892e-05,4.8817600000000005e-05,0.0,148.0
1956,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.5,0,4,0.0414785,0.0414785,0.0414785,0.338066,5.61451e-05,4.9101099999999996e-05,0.0,148.0
1957,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.5,0,4,0.0256546,0.0256546,0.0256546,0.343072,6.06454e-05,4.9036199999999996e-05,0.0,148.0
1958,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.5,0,4,0.0158674,0.0158674,0.0158674,0.372166,5.6484700000000005e-05,4.849979999999999e-05,0.0,148.0
1959,test4,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.5,0,4,0.00981405,0.00981405,0.00981405,0.355833,5.7787299999999995e-05,4.9500500000000005e-05,0.0,148.0
1960,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.5,3,4,0.352722,0.352722,0.352722,0.231366,6.62624e-05,7.10139e-05,81.0,145.0
1961,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.5,3,4,0.213601,0.213601,0.213601,0.281471,5.78304e-05,5.17567e-05,8.0,145.0
1962,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.5,3,4,0.1321,0.1321,0.1321,0.294641,5.65999e-05,4.96829e-05,1.0,145.0
1963,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.5,3,4,0.0817044,0.0817044,0.0817044,0.31066900000000003,5.6298e-05,4.85573e-05,0.0,145.0
1964,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.5,3,4,0.0505345,0.0505344,0.0505345,0.304096,5.9321000000000003e-05,5.37046e-05,0.0,145.0
1965,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.5,3,4,0.031255700000000004,0.031255700000000004,0.031255700000000004,0.318255,5.6225e-05,4.8181000000000005e-05,0.0,145.0
1966,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.5,3,4,0.0193318,0.0193318,0.0193318,0.325997,5.8117e-05,4.76688e-05,0.0,145.0
1967,test4,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.5,3,4,0.0119568,0.0119568,0.0119568,0.30289,5.48264e-05,4.73619e-05,0.0,145.0
1968,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.75,0,4,0.38801199999999997,0.38801199999999997,0.38801199999999997,0.235767,6.36624e-05,6.11493e-05,44.0,150.0
1969,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.75,0,4,0.23992600000000003,0.23992600000000003,0.23992600000000003,0.269927,5.82311e-05,5.08368e-05,0.0,150.0
1970,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.75,0,4,0.148395,0.148395,0.148395,0.31706599999999996,5.7192700000000006e-05,5.33541e-05,0.0,150.0
1971,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.75,0,4,0.0917829,0.0917829,0.0917829,0.337986,5.65562e-05,5.0618e-05,0.0,150.0
1972,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.75,0,4,0.05676799999999999,0.05676799999999999,0.05676799999999999,0.356101,6.0833e-05,5.32424e-05,0.0,150.0
1973,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.75,0,4,0.035111199999999995,0.035111199999999995,0.035111199999999995,0.34289000000000003,5.5785e-05,4.8742299999999996e-05,0.0,150.0
1974,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.75,0,4,0.0217164,0.0217164,0.0217164,0.32916100000000004,5.94957e-05,5.0929899999999995e-05,0.0,150.0
1975,test4,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.75,0,4,0.013431700000000001,0.013431700000000001,0.013431700000000001,0.306429,5.59475e-05,5.26342e-05,0.0,150.0
1976,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.75,3,4,0.285045,0.285045,0.285045,0.254523,6.28591e-05,7.17211e-05,73.0,146.0
1977,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.75,3,4,0.173575,0.173575,0.173575,0.30762,6.37559e-05,5.5133199999999996e-05,3.0,146.0
1978,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.75,3,4,0.107348,0.107348,0.107348,0.295331,5.80222e-05,4.8979399999999994e-05,0.0,146.0
1979,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.75,3,4,0.0663948,0.0663948,0.0663948,0.296668,5.66597e-05,4.9338199999999995e-05,0.0,146.0
1980,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.75,3,4,0.0410654,0.0410654,0.0410654,0.37140300000000004,5.85906e-05,5.0965600000000005e-05,0.0,146.0
1981,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.75,3,4,0.025399099999999997,0.025399099999999997,0.025399099999999997,0.344457,5.8954300000000006e-05,4.9063599999999996e-05,0.0,146.0
1982,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.75,3,4,0.0157094,0.0157094,0.0157094,0.350142,5.8570100000000004e-05,4.97005e-05,0.0,146.0
1983,test4,Z0.75_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.75,3,4,0.00971632,0.00971632,0.00971632,0.345478,5.92783e-05,4.92609e-05,0.0,146.0
1984,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,1.0,0,4,0.486734,0.486734,0.486734,0.230278,5.8169300000000006e-05,5.07029e-05,4.0,143.0
1985,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,1.0,0,4,0.301046,0.301046,0.301046,0.24160399999999999,5.39541e-05,4.5674700000000005e-05,0.0,143.0
1986,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,1.0,0,4,0.186198,0.186198,0.186198,0.306691,5.7779300000000004e-05,5.20008e-05,0.0,143.0
1987,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,1.0,0,4,0.11516400000000002,0.11516400000000002,0.11516400000000002,0.272316,5.4015500000000005e-05,4.57759e-05,0.0,143.0
1988,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,1.0,0,4,0.0712294,0.0712294,0.0712294,0.31750100000000003,5.23052e-05,4.5630299999999996e-05,0.0,143.0
1989,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,1.0,0,4,0.0440556,0.0440556,0.0440556,0.31553000000000003,5.904729999999999e-05,5.04986e-05,0.0,143.0
1990,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,1.0,0,4,0.027248500000000002,0.027248500000000002,0.027248500000000002,0.32606599999999997,5.26631e-05,4.60288e-05,0.0,143.0
1991,test4,Z1.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,1.0,0,4,0.016853299999999998,0.016853299999999998,0.016853299999999998,0.297966,5.3623500000000006e-05,4.68909e-05,0.0,143.0
1992,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,1.0,3,4,0.45025600000000005,0.45025600000000005,0.45025600000000005,0.312888,7.44489e-05,7.57747e-05,55.0,155.0
1993,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,1.0,3,4,0.275944,0.275944,0.275944,0.292485,6.35218e-05,5.5121800000000005e-05,5.0,155.0
1994,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,1.0,3,4,0.170666,0.170666,0.170666,0.334769,6.09092e-05,5.48469e-05,0.0,155.0
1995,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,1.0,3,4,0.105557,0.105557,0.105557,0.34675100000000003,6.34714e-05,5.3924499999999995e-05,0.0,155.0
1996,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,1.0,3,4,0.0652875,0.0652875,0.0652875,0.327079,6.0137600000000005e-05,5.248060000000001e-05,0.0,155.0
1997,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,1.0,3,4,0.0403805,0.0403805,0.0403805,0.341902,6.19324e-05,5.20409e-05,0.0,155.0
1998,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,1.0,3,4,0.0249755,0.0249755,0.0249755,0.34271,6.835109999999999e-05,5.79428e-05,0.0,155.0
1999,test4,Z1.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,1.0,3,4,0.015447399999999998,0.015447399999999998,0.015447399999999998,0.356192,6.30788e-05,5.2836e-05,0.0,155.0
2000,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.0,0,4,0.08568189999999999,0.08568189999999999,0.08568189999999999,0.21092399999999997,3.93468e-05,3.67096e-05,0.0,150.0
2001,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.0,0,4,0.0100013,0.0100013,0.0100013,0.236423,3.96363e-05,3.70421e-05,0.0,150.0
2002,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.0,0,4,0.00116741,0.00116741,0.00116741,0.21878000000000003,3.95788e-05,3.64558e-05,0.0,150.0
2003,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,0,4,0.000136267,0.000136267,0.000136267,0.22863899999999998,4.21063e-05,3.6350900000000005e-05,0.0,150.0
2004,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,0,4,1.59059e-05,1.59059e-05,1.59059e-05,0.24823499999999998,4.03623e-05,3.74286e-05,0.0,150.0
2005,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,0,4,1.85663e-06,1.85663e-06,1.85663e-06,0.245277,4.5237299999999995e-05,3.92689e-05,0.0,150.0
2006,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,0,4,2.1671700000000002e-07,2.1671700000000002e-07,2.1671700000000002e-07,0.233077,4.13211e-05,3.69344e-05,0.0,150.0
2007,test5,Z0.0_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,0,4,2.52965e-08,2.52965e-08,2.52965e-08,0.23069499999999998,3.90665e-05,3.85321e-05,0.0,150.0
2008,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.0,3,4,0.07488810000000001,0.07488810000000001,0.07488810000000001,0.245376,4.3773500000000004e-05,4.06159e-05,0.0,150.0
2009,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.0,3,4,0.00637501,0.00637501,0.00637501,0.21022,4.10341e-05,3.7904800000000003e-05,0.0,150.0
2010,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.0,3,4,0.0005426869999999999,0.0005426869999999999,0.0005426869999999999,0.23260799999999998,4.0485500000000004e-05,3.90706e-05,0.0,150.0
2011,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.0,3,4,4.61974e-05,4.61974e-05,4.61974e-05,0.226266,4.05307e-05,3.79123e-05,0.0,150.0
2012,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.0,3,4,3.9326499999999995e-06,3.9326499999999995e-06,3.9326499999999995e-06,0.256841,4.5720900000000005e-05,4.01735e-05,0.0,150.0
2013,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.0,3,4,3.3477600000000003e-07,3.3477600000000003e-07,3.3477600000000003e-07,0.236328,4.0926e-05,3.78007e-05,0.0,150.0
2014,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.0,3,4,2.84985e-08,2.84985e-08,2.84985e-08,0.245311,4.01767e-05,3.7570799999999996e-05,0.0,150.0
2015,test5,Z0.0_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.0,3,4,2.426e-09,2.426e-09,2.426e-09,0.243321,4.08651e-05,3.80729e-05,0.0,150.0
2016,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.25,0,4,0.206382,0.206382,0.206382,0.19911600000000002,6.8843e-05,7.86375e-05,106.0,143.0
2017,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.25,0,4,0.125865,0.125865,0.125865,0.252128,5.37773e-05,4.63237e-05,0.0,143.0
2018,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.25,0,4,0.07784780000000001,0.07784780000000001,0.07784780000000001,0.265207,5.37219e-05,4.59005e-05,0.0,143.0
2019,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.25,0,4,0.0481491,0.0481491,0.0481491,0.27346,5.2516e-05,4.562020000000001e-05,0.0,143.0
2020,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.25,0,4,0.029780400000000002,0.029780400000000002,0.029780400000000002,0.30380300000000005,5.6676400000000005e-05,4.6678900000000005e-05,0.0,143.0
2021,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.25,0,4,0.0184193,0.0184193,0.0184193,0.30554699999999996,5.26235e-05,4.6113100000000004e-05,0.0,143.0
2022,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.25,0,4,0.011392399999999999,0.011392399999999999,0.011392399999999999,0.300262,5.6493900000000005e-05,4.68591e-05,0.0,143.0
2023,test5,Z0.25_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.25,0,4,0.00704621,0.00704621,0.00704621,0.31332899999999997,5.3156800000000006e-05,4.57439e-05,0.0,143.0
2024,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.25,3,4,0.316744,0.316744,0.316744,0.235632,6.72931e-05,7.3229e-05,91.0,142.0
2025,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.25,3,4,0.187618,0.187618,0.187618,0.248889,5.743770000000001e-05,5.1095100000000005e-05,11.0,142.0
2026,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.25,3,4,0.116024,0.116024,0.116024,0.291644,5.65095e-05,4.8820500000000005e-05,1.0,142.0
2027,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.25,3,4,0.0717613,0.0717613,0.0717613,0.292709,5.5345699999999994e-05,4.70628e-05,0.0,142.0
2028,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.25,3,4,0.0443845,0.0443845,0.0443845,0.288285,5.39518e-05,4.77919e-05,0.0,142.0
2029,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.25,3,4,0.0274519,0.0274519,0.0274519,0.32452600000000004,5.60258e-05,4.74308e-05,0.0,142.0
2030,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.25,3,4,0.016978999999999998,0.016978999999999998,0.016978999999999998,0.29821,5.536689999999999e-05,4.73196e-05,0.0,142.0
2031,test5,Z0.25_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.25,3,4,0.0105016,0.0105016,0.0105016,0.291187,5.34566e-05,4.6262e-05,0.0,142.0
2032,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.5,0,4,0.392032,0.392032,0.392032,0.246685,6.64293e-05,6.77933e-05,50.0,149.0
2033,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.5,0,4,0.24219200000000002,0.24219200000000002,0.24219200000000002,0.26892,5.59529e-05,5.02392e-05,0.0,149.0
2034,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.5,0,4,0.149797,0.149797,0.149797,0.29221199999999997,5.557979999999999e-05,5.05893e-05,0.0,149.0
2035,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.5,0,4,0.0926497,0.0926497,0.0926497,0.314907,5.59363e-05,4.98667e-05,0.0,149.0
2036,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.5,0,4,0.0573041,0.0573041,0.0573041,0.310681,5.4953199999999994e-05,5.0650100000000005e-05,0.0,149.0
2037,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.5,0,4,0.0354428,0.0354428,0.0354428,0.307274,5.443060000000001e-05,4.90832e-05,0.0,149.0
2038,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.5,0,4,0.0219215,0.0219215,0.0219215,0.323022,5.7096400000000004e-05,4.83083e-05,0.0,149.0
2039,test5,Z0.5_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.5,0,4,0.013558500000000001,0.013558500000000001,0.013558500000000001,0.307133,5.53355e-05,4.85799e-05,0.0,149.0
2040,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.5,3,4,0.329446,0.329446,0.329446,0.24323000000000003,6.905399999999999e-05,7.48502e-05,92.0,151.0
2041,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.5,3,4,0.197876,0.197876,0.197876,0.272516,6.725e-05,5.9655100000000004e-05,11.0,151.0
2042,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.5,3,4,0.122342,0.122342,0.122342,0.291182,5.7801800000000006e-05,5.15704e-05,1.0,151.0
2043,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,4,0.5,3,4,0.0756688,0.0756688,0.0756688,0.318805,5.8065299999999994e-05,5.49481e-05,0.0,151.0
2044,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,5,0.5,3,4,0.0468014,0.0468014,0.0468014,0.32813600000000004,5.98567e-05,5.2435900000000004e-05,0.0,151.0
2045,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,6,0.5,3,4,0.0289468,0.0289468,0.0289468,0.284986,5.66399e-05,5.00296e-05,0.0,151.0
2046,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,7,0.5,3,4,0.0179037,0.0179037,0.0179037,0.31501599999999996,6.393680000000001e-05,5.32296e-05,0.0,151.0
2047,test5,Z0.5_ZD3_query_stats.txt,N4M_bpk6_E128_ED_Q4M,8,0.5,3,4,0.0110735,0.0110735,0.0110735,0.356633,5.74611e-05,5.25212e-05,0.0,151.0
2048,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,1,0.75,0,4,0.32674699999999995,0.32674699999999995,0.32674699999999995,0.231631,5.52982e-05,4.80958e-05,0.0,142.0
2049,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,2,0.75,0,4,0.202094,0.202094,0.202094,0.26139,5.42608e-05,4.67624e-05,0.0,142.0
2050,test5,Z0.75_ZD0_query_stats.txt,N4M_bpk6_E128_ED_Q4M,3,0.75,0,4,0.12499600000000001,0.12499600000000001,0.12499600000000001,0.294269,6.10309e-05,4.9616499999999995e-05,0.0,142.0
