,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes
609,test7,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,0,1,0.24431799999999998,0.24431799999999998,0.24431799999999998,0.00994315,1.07794e-05,9.1435e-06,0.0
610,test7,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,0,1,0.151112,0.151112,0.151112,0.00928668,9.4987e-06,8.211e-06,0.0
611,test7,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,0,1,0.093463,0.093463,0.093463,0.0095833,9.001699999999999e-06,7.876e-06,0.0
612,test7,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,0,1,0.0578071,0.0578071,0.0578071,0.0112058,9.2157e-06,8.1664e-06,0.0
613,test7,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,0,1,0.0357539,0.0357539,0.0357539,0.0108797,8.9111e-06,7.7105e-06,0.0
614,test7,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,0,1,0.022113900000000002,0.022113900000000002,0.022113900000000002,0.0101354,9.127100000000001e-06,7.8985e-06,0.0
615,test7,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,0,1,0.0136775,0.0136775,0.0136775,0.010793899999999999,9.0919e-06,7.8721e-06,0.0
616,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,3,1,0.49730699999999994,0.49730699999999994,0.49730699999999994,0.00911201,1.01899e-05,9.7394e-06,6.0
617,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,3,1,0.307323,0.307323,0.307323,0.0098677,9.391e-06,8.7422e-06,0.0
618,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,3,1,0.19008,0.19008,0.19008,0.010968299999999999,1.0311500000000001e-05,8.2411e-06,0.0
619,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,3,1,0.117565,0.117565,0.117565,0.0122755,1.1067000000000001e-05,9.4388e-06,0.0
620,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,3,1,0.07271430000000001,0.07271430000000001,0.07271430000000001,0.0108286,9.3808e-06,8.576e-06,0.0
621,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,3,1,0.044974,0.044974,0.044974,0.011836,9.1472e-06,8.271900000000001e-06,0.0
622,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,3,1,0.0278165,0.0278165,0.0278165,0.0116931,8.9527e-06,8.0245e-06,0.0
623,test7,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,3,1,0.0172046,0.0172046,0.0172046,0.0117586,1.1065999999999999e-05,8.4565e-06,0.0
624,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,0,1,0.565491,0.565491,0.565491,0.0102149,1.0293e-05,9.1669e-06,0.0
625,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,0,1,0.349758,0.349758,0.349758,0.0113783,1.00922e-05,9.234400000000001e-06,0.0
626,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,0,1,0.21632600000000002,0.21632600000000002,0.21632600000000002,0.0127733,1.01999e-05,9.176e-06,0.0
627,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,0,1,0.133798,0.133798,0.133798,0.011548899999999999,9.924500000000001e-06,8.947000000000001e-06,0.0
628,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,0,1,0.0827545,0.0827545,0.0827545,0.013123500000000001,1.01275e-05,8.8964e-06,0.0
629,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,0,1,0.0511839,0.0511839,0.0511839,0.013572200000000001,9.9113e-06,8.9147e-06,0.0
630,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,0,1,0.0316574,0.0316574,0.0316574,0.0126793,9.9637e-06,9.024199999999999e-06,0.0
631,test7,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,0,1,0.019580200000000002,0.019580200000000002,0.019580200000000002,0.012382500000000001,1.005e-05,9.2881e-06,0.0
632,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,3,1,0.45506199999999997,0.45506199999999997,0.45506199999999997,0.00936523,1.03686e-05,1.1597000000000001e-05,8.0
633,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,3,1,0.28083,0.28083,0.28083,0.0101134,9.4304e-06,8.8923e-06,0.0
634,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,3,1,0.17369400000000002,0.17369400000000002,0.17369400000000002,0.0111632,9.7936e-06,8.6722e-06,0.0
635,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,3,1,0.10743,0.10743,0.10743,0.010995,9.490099999999999e-06,1.04783e-05,0.0
636,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,3,1,0.066446,0.066446,0.066446,0.0116351,9.2382e-06,8.2239e-06,0.0
637,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,3,1,0.041097,0.041097,0.041097,0.011012200000000002,9.1281e-06,8.4686e-06,0.0
638,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,3,1,0.0254186,0.0254186,0.0254186,0.0116853,9.0811e-06,8.2977e-06,0.0
639,test7,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,3,1,0.0157215,0.0157215,0.0157215,0.011654099999999999,9.4543e-06,8.6609e-06,0.0
640,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,0,1,0.08001849999999999,0.08001849999999999,0.08001849999999999,0.00684045,6.7578e-06,6.4609e-06,0.0
641,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,0,1,0.00864187,0.00864187,0.00864187,0.00749005,7.0751e-06,6.4203999999999995e-06,0.0
642,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,0,1,0.0009333089999999999,0.0009333089999999999,0.0009333089999999999,0.00731786,7.0638e-06,6.3636e-06,0.0
643,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,0,1,0.000100796,0.000100796,0.000100796,0.00759018,6.8589e-06,6.4886e-06,0.0
644,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,0,1,1.08858e-05,1.08858e-05,1.08858e-05,0.00780252,6.8805e-06,6.2760000000000006e-06,0.0
645,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,0,1,1.17565e-06,1.17565e-06,1.17565e-06,0.007679899999999999,6.7444e-06,6.3946000000000006e-06,0.0
646,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,0,1,1.26968e-07,1.26968e-07,1.26968e-07,0.00778525,6.8323e-06,6.3664e-06,0.0
647,test8,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,0,1,1.37124e-08,1.37124e-08,1.37124e-08,0.00780457,6.6733e-06,6.3913999999999995e-06,0.0
648,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,3,1,0.0446599,0.0446599,0.0446599,0.00621917,6.8301e-06,6.239e-06,0.0
649,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,3,1,0.00281508,0.00281508,0.00281508,0.00714958,6.645499999999999e-06,6.134400000000001e-06,0.0
650,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,3,1,0.000177445,0.000177445,0.000177445,0.00725519,6.7258e-06,6.1784e-06,0.0
651,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,3,1,1.11851e-05,1.11851e-05,1.11851e-05,0.00648834,6.6052e-06,6.1405e-06,0.0
652,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,3,1,7.05038e-07,7.05037e-07,7.05038e-07,0.007164399999999999,7.0157000000000004e-06,6.4083e-06,0.0
653,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,3,1,4.44412e-08,4.44412e-08,4.44412e-08,0.00664013,6.8212e-06,6.0914e-06,0.0
654,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,3,1,2.8013000000000007e-09,2.8013000000000007e-09,2.8013000000000007e-09,0.00690781,7.1235000000000005e-06,6.1535000000000005e-06,0.0
655,test8,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,3,1,1.7657699999999997e-10,1.7657699999999997e-10,1.7657699999999997e-10,0.00731219,6.7373e-06,6.245e-06,0.0
656,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,0,1,0.274557,0.274557,0.274557,0.00884277,1.18439e-05,1.31956e-05,24.0
657,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,0,1,0.169673,0.169673,0.169673,0.010434700000000002,9.6898e-06,8.562300000000001e-06,0.0
658,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,0,1,0.10494300000000001,0.10494300000000001,0.10494300000000001,0.011594499999999999,9.816e-06,8.874e-06,0.0
659,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,0,1,0.0649076,0.0649076,0.0649076,0.011272200000000001,1.00226e-05,8.9362e-06,0.0
660,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,0,1,0.0401455,0.0401455,0.0401455,0.012556,1.11695e-05,8.658200000000001e-06,0.0
661,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,0,1,0.024830099999999997,0.024830099999999997,0.024830099999999997,0.012206100000000001,9.786900000000001e-06,8.6354e-06,0.0
662,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,0,1,0.0153575,0.0153575,0.0153575,0.012850799999999997,9.6462e-06,8.7076e-06,0.0
663,test8,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,0,1,0.00949864,0.00949864,0.00949864,0.0128061,9.9081e-06,8.8635e-06,0.0
664,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,3,1,0.460083,0.460083,0.460083,0.0104363,1.17456e-05,1.2441500000000001e-05,16.0
665,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,3,1,0.28270500000000004,0.28270500000000004,0.28270500000000004,0.010337200000000001,1.04021e-05,8.8281e-06,0.0
666,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,3,1,0.174854,0.174854,0.174854,0.0117708,1.01028e-05,9.097599999999999e-06,0.0
667,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,3,1,0.10814800000000001,0.10814800000000001,0.10814800000000001,0.0119571,1.15173e-05,8.944e-06,0.0
668,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,3,1,0.06688960000000001,0.06688960000000001,0.06688960000000001,0.0117291,9.6868e-06,8.7412e-06,0.0
669,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,3,1,0.0413714,0.0413714,0.0413714,0.0137849,9.855e-06,8.8785e-06,0.0
670,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,3,1,0.025588299999999998,0.025588299999999998,0.025588299999999998,0.0128352,9.7108e-06,8.7829e-06,0.0
671,test8,Z0.25_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.25,3,1,0.0158264,0.0158264,0.0158264,0.012163799999999999,9.69e-06,8.6737e-06,0.0
672,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,0,1,0.267025,0.267025,0.267025,0.00883358,1.09578e-05,1.3473800000000001e-05,16.0
673,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,0,1,0.16514600000000002,0.16514600000000002,0.16514600000000002,0.010266200000000001,9.2858e-06,8.5076e-06,0.0
674,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,0,1,0.102143,0.102143,0.102143,0.010912200000000002,9.4528e-06,8.6772e-06,0.0
675,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,0,1,0.0631758,0.0631758,0.0631758,0.010973,9.207e-06,8.7147e-06,0.0
676,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,0,1,0.0390744,0.0390744,0.0390744,0.0113759,9.2749e-06,8.6595e-06,0.0
677,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,0,1,0.024167599999999997,0.024167599999999997,0.024167599999999997,0.0114456,9.3669e-06,8.4345e-06,0.0
678,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,0,1,0.0149477,0.0149477,0.0149477,0.0111233,9.2995e-06,8.568500000000001e-06,0.0
679,test8,Z0.5_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,0,1,0.00924522,0.00924522,0.00924522,0.0125071,9.3961e-06,8.4721e-06,0.0
680,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.5,3,1,0.465096,0.465096,0.465096,0.011512799999999998,1.1518099999999999e-05,1.16595e-05,11.0
681,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.5,3,1,0.287208,0.287208,0.287208,0.0111519,1.37545e-05,1.05559e-05,1.0
682,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.5,3,1,0.17763800000000002,0.17763800000000002,0.17763800000000002,0.0124627,1.21142e-05,1.0132e-05,0.0
683,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.5,3,1,0.10987000000000001,0.10987000000000001,0.10987000000000001,0.012572499999999999,1.04717e-05,8.975499999999999e-06,0.0
684,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.5,3,1,0.0679547,0.0679547,0.0679547,0.0127775,9.9955e-06,8.613300000000001e-06,0.0
685,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.5,3,1,0.0420302,0.0420302,0.0420302,0.013465200000000002,9.7898e-06,8.4362e-06,0.0
686,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.5,3,1,0.025995799999999996,0.025995799999999996,0.025995799999999996,0.0130713,9.9779e-06,8.736900000000001e-06,0.0
687,test8,Z0.5_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.5,3,1,0.0160785,0.0160785,0.0160785,0.0131624,9.8301e-06,8.5603e-06,0.0
688,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,0,1,0.514938,0.514938,0.514938,0.00990308,9.9394e-06,9.0367e-06,0.0
689,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,0,1,0.31849099999999997,0.31849099999999997,0.31849099999999997,0.0118169,9.846e-06,9.1024e-06,0.0
690,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,0,1,0.19698800000000002,0.19698800000000002,0.19698800000000002,0.0126011,9.7782e-06,9.3492e-06,0.0
691,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,0,1,0.12183699999999999,0.12183699999999999,0.12183699999999999,0.0126375,9.7172e-06,8.8357e-06,0.0
692,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,0,1,0.07535689999999999,0.07535689999999999,0.07535689999999999,0.013262000000000001,9.922100000000001e-06,9.076900000000001e-06,0.0
693,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,0,1,0.0466084,0.0466084,0.0466084,0.013484600000000001,1.01907e-05,9.2644e-06,0.0
694,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,0,1,0.0288275,0.0288275,0.0288275,0.0125305,1.0830399999999999e-05,8.7936e-06,0.0
695,test8,Z0.75_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,0,1,0.0178299,0.0178299,0.0178299,0.014057299999999998,9.9888e-06,8.977200000000001e-06,0.0
696,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.75,3,1,0.39942,0.39942,0.39942,0.00801433,1.16127e-05,1.2220399999999999e-05,19.0
697,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.75,3,1,0.24238400000000002,0.24238400000000002,0.24238400000000002,0.0106439,1.10614e-05,9.3906e-06,1.0
698,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.75,3,1,0.14990699999999998,0.14990699999999998,0.14990699999999998,0.00998141,1.0523499999999998e-05,9.264e-06,1.0
699,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.75,3,1,0.0927172,0.0927172,0.0927172,0.0108434,9.6905e-06,8.708e-06,0.0
700,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.75,3,1,0.05734580000000001,0.05734580000000001,0.05734580000000001,0.0124204,1.02264e-05,9.015e-06,0.0
701,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.75,3,1,0.035468599999999996,0.035468599999999996,0.035468599999999996,0.0120348,1.00628e-05,9.1863e-06,0.0
702,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.75,3,1,0.021937400000000003,0.021937400000000003,0.021937400000000003,0.011627600000000002,9.5509e-06,8.5382e-06,0.0
703,test8,Z0.75_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.75,3,1,0.013568299999999998,0.013568299999999998,0.013568299999999998,0.0115214,9.764e-06,8.6984e-06,0.0
704,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,0,1,0.5712659999999999,0.5712659999999999,0.5712659999999999,0.0096042,1.00525e-05,8.4169e-06,0.0
705,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,0,1,0.35333000000000003,0.35333000000000003,0.35333000000000003,0.0106608,1.05467e-05,1.04218e-05,0.0
706,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,0,1,0.21853499999999998,0.21853499999999998,0.21853499999999998,0.0125585,1.01444e-05,8.617e-06,0.0
707,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,0,1,0.135165,0.135165,0.135165,0.0118635,1.00952e-05,8.1484e-06,0.0
708,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,0,1,0.0835997,0.0835997,0.0835997,0.0115163,1.04717e-05,1.03756e-05,0.0
709,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,0,1,0.051706600000000005,0.051706600000000005,0.051706600000000005,0.0111987,9.7278e-06,8.3494e-06,0.0
710,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,0,1,0.0319807,0.0319807,0.0319807,0.0118105,9.3624e-06,8.077e-06,0.0
711,test8,Z1.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,0,1,0.0197801,0.0197801,0.0197801,0.0126758,9.669199999999999e-06,8.125599999999999e-06,0.0
712,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,1.0,3,1,0.481422,0.481422,0.481422,0.010962000000000001,1.1938199999999999e-05,1.1586099999999999e-05,7.0
713,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,1.0,3,1,0.297168,0.297168,0.297168,0.0115805,1.1136199999999999e-05,9.8114e-06,0.0
714,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,1.0,3,1,0.183799,0.183799,0.183799,0.013575799999999999,1.0864100000000002e-05,9.7284e-06,0.0
715,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,1.0,3,1,0.11367999999999999,0.11367999999999999,0.11367999999999999,0.0132054,1.0648099999999999e-05,9.4898e-06,0.0
716,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,1.0,3,1,0.0703115,0.0703115,0.0703115,0.0129325,1.02936e-05,9.2621e-06,0.0
717,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,1.0,3,1,0.0434879,0.0434879,0.0434879,0.0134968,1.0913199999999999e-05,9.4509e-06,0.0
718,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,1.0,3,1,0.0268974,0.0268974,0.0268974,0.0123339,1.02621e-05,8.9854e-06,0.0
719,test8,Z1.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,1.0,3,1,0.016636099999999997,0.016636099999999997,0.016636099999999997,0.0134731,1.0144500000000001e-05,8.9486e-06,0.0
720,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,0,1,0.0273291,0.0273291,0.0273291,0.00779394,8.1078e-06,7.0598000000000006e-06,0.0
721,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,0,1,0.000969334,0.000969334,0.000969334,0.00871519,7.7184e-06,7.0661e-06,0.0
722,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,0,1,3.43812e-05,3.43812e-05,3.43812e-05,0.01006,7.8028e-06,7.1391e-06,0.0
723,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,0,1,1.2194599999999999e-06,1.2194599999999999e-06,1.2194599999999999e-06,0.00964468,7.495e-06,7.0113999999999995e-06,0.0
724,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,0,1,4.3253000000000004e-08,4.3253000000000004e-08,4.3253000000000004e-08,0.00919711,7.7067e-06,7.2504999999999994e-06,0.0
725,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,0,1,1.5341300000000002e-09,1.5341300000000002e-09,1.5341300000000002e-09,0.0102209,7.8005e-06,7.117899999999999e-06,0.0
726,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,0,1,5.441399999999999e-11,5.441399999999999e-11,5.441399999999999e-11,0.0109535,7.9287e-06,7.4801e-06,0.0
727,test9,Z0.0_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,0,1,1.93e-12,1.93e-12,1.93e-12,0.0104374,7.6233e-06,7.072e-06,0.0
728,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.0,3,1,0.0313671,0.0313671,0.0313671,0.00793492,7.4124e-06,7.3522000000000005e-06,0.0
729,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.0,3,1,0.00143447,0.00143446,0.00143447,0.00879721,7.5562e-06,7.2935000000000006e-06,0.0
730,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.0,3,1,6.560020000000001e-05,6.560020000000001e-05,6.560020000000001e-05,0.00916451,7.2914e-06,6.9166e-06,0.0
731,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.0,3,1,2.9999900000000002e-06,2.9999900000000002e-06,2.9999900000000002e-06,0.00977434,8.0302e-06,7.309400000000001e-06,0.0
732,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.0,3,1,1.37194e-07,1.37194e-07,1.37194e-07,0.00940499,7.623099999999999e-06,8.6948e-06,0.0
733,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.0,3,1,6.27409e-09,6.27409e-09,6.27409e-09,0.009653700000000001,7.4902e-06,7.427200000000001e-06,0.0
734,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.0,3,1,2.86923e-10,2.86923e-10,2.86923e-10,0.009476299999999998,7.3385e-06,7.2083e-06,0.0
735,test9,Z0.0_ZD3_query_stats.txt,N1M_bpk6_E128_ED_Q4M,8,0.0,3,1,1.31214e-11,1.31214e-11,1.31214e-11,0.00953348,7.5175e-06,7.064199999999999e-06,0.0
736,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,1,0.25,0,1,0.412943,0.412943,0.412943,0.00858385,1.0938399999999998e-05,9.9386e-06,4.0
737,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,2,0.25,0,1,0.255404,0.255404,0.255404,0.0101501,1.06001e-05,9.5101e-06,0.0
738,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,3,0.25,0,1,0.157968,0.157968,0.157968,0.0100053,9.87e-06,9.0275e-06,0.0
739,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,4,0.25,0,1,0.09770380000000001,0.09770380000000001,0.09770380000000001,0.010434,8.9905e-06,8.3208e-06,0.0
740,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,5,0.25,0,1,0.060430099999999994,0.060430099999999994,0.060430099999999994,0.0113421,1.0652100000000001e-05,8.4971e-06,0.0
741,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,6,0.25,0,1,0.037376099999999995,0.037376099999999995,0.037376099999999995,0.0151245,1.2392699999999999e-05,1.07467e-05,0.0
742,test9,Z0.25_ZD0_query_stats.txt,N1M_bpk6_E128_ED_Q4M,7,0.25,0,1,0.0231172,0.0231172,0.0231172,0.0132011,1.0416199999999999e-05,9.499e-06,0.0
