,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes
1391,test7,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,3,2,0.00982803,0.00982803,0.00982803,0.41856000000000004,0.000155245,0.000131668,0.0
1392,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,0,2,0.325202,0.325202,0.325202,0.291691,0.000157601,0.00015298700000000002,17.0
1393,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,0,2,0.20113699999999998,0.20113699999999998,0.20113699999999998,0.292217,0.00014179200000000001,0.000120011,0.0
1394,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,0,2,0.124404,0.124404,0.124404,0.33774699999999996,0.000149094,0.000123125,0.0
1395,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,0,2,0.07694400000000001,0.07694400000000001,0.07694400000000001,0.32409899999999997,0.000161744,0.000132474,0.0
1396,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,0,2,0.0475901,0.0475901,0.0475901,0.349595,0.000147991,0.000125086,0.0
1397,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,0,2,0.029434600000000002,0.029434600000000002,0.029434600000000002,0.332557,0.000147243,0.000127314,0.0
1398,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,0,2,0.0182054,0.0182054,0.0182054,0.353463,0.00015016200000000002,0.000125475,0.0
1399,test7,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,0,2,0.0112601,0.0112601,0.0112601,0.362047,0.00014692200000000001,0.000127255,0.0
1400,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,3,2,0.370927,0.370927,0.370927,0.34928899999999996,0.000175385,0.00018901,37.0
1401,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,3,2,0.225611,0.225611,0.225611,0.365203,0.000161891,0.00014085,2.0
1402,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,3,2,0.139539,0.139539,0.139539,0.400765,0.00015822,0.000135143,0.0
1403,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,3,2,0.08630499999999999,0.08630499999999999,0.08630499999999999,0.394007,0.00016130000000000002,0.000136689,0.0
1404,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,3,2,0.0533799,0.0533799,0.0533799,0.380637,0.000158127,0.000133874,0.0
1405,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,3,2,0.0330156,0.0330156,0.0330156,0.427487,0.00016037,0.00013498700000000001,0.0
1406,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,3,2,0.0204203,0.0204203,0.0204203,0.388567,0.000153054,0.000130405,0.0
1407,test7,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,3,2,0.012629999999999999,0.012629999999999999,0.012629999999999999,0.412922,0.000158403,0.000134765,0.0
1408,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,0,2,0.49243000000000003,0.49243000000000003,0.49243000000000003,0.29441799999999996,0.000161332,0.000134229,1.0
1409,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,0,2,0.304569,0.304569,0.304569,0.373846,0.000157054,0.00013189700000000001,0.0
1410,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,0,2,0.188377,0.188377,0.188377,0.364093,0.000156415,0.000132201,0.0
1411,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,0,2,0.11651199999999999,0.11651199999999999,0.11651199999999999,0.350076,0.000151529,0.000130806,0.0
1412,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,0,2,0.07206280000000001,0.07206280000000001,0.07206280000000001,0.368827,0.000155055,0.00012853,0.0
1413,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,0,2,0.044571,0.044571,0.044571,0.36391,0.000151347,0.000128584,0.0
1414,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,0,2,0.0275673,0.0275673,0.0275673,0.391575,0.000160539,0.000130772,0.0
1415,test7,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,0,2,0.0170505,0.0170505,0.0170505,0.362703,0.000153416,0.000129201,0.0
1416,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,3,2,0.446941,0.446941,0.446941,0.33070900000000003,0.000165047,0.00017340299999999998,30.0
1417,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,3,2,0.275014,0.275014,0.275014,0.35226999999999997,0.000155177,0.00012945600000000002,0.0
1418,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,3,2,0.170097,0.170097,0.170097,0.344499,0.000156002,0.000130822,0.0
1419,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,3,2,0.10520499999999999,0.10520499999999999,0.10520499999999999,0.357523,0.000156269,0.00013143,0.0
1420,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,3,2,0.0650697,0.0650697,0.0650697,0.375447,0.000155217,0.000130899,0.0
1421,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,3,2,0.040245800000000005,0.040245800000000005,0.040245800000000005,0.399928,0.00015382700000000002,0.00012986899999999999,0.0
1422,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,3,2,0.0248922,0.0248922,0.0248922,0.35727600000000004,0.00015715,0.000129677,0.0
1423,test7,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,3,2,0.0153959,0.0153959,0.0153959,0.376093,0.000152095,0.000128899,0.0
1424,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,0,2,0.50316,0.50316,0.50316,0.323287,0.000145755,0.000124261,0.0
1425,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,0,2,0.311206,0.311206,0.311206,0.31954299999999997,0.000155934,0.000129516,0.0
1426,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,0,2,0.192482,0.192482,0.192482,0.368266,0.000158565,0.000130552,0.0
1427,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,0,2,0.119051,0.119051,0.119051,0.404122,0.000159835,0.000131941,0.0
1428,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,0,2,0.0736331,0.0736331,0.0736331,0.373682,0.00016306,0.000131899,0.0
1429,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,0,2,0.0455423,0.0455423,0.0455423,0.40155,0.000153669,0.00012898399999999998,0.0
1430,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,0,2,0.028168000000000002,0.028168000000000002,0.028168000000000002,0.396715,0.000162578,0.000131035,0.0
1431,test7,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,0,2,0.017422,0.017422,0.017422,0.398812,0.000155719,0.000133707,0.0
1432,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,3,2,0.42871899999999996,0.42871899999999996,0.42871899999999996,0.29682800000000004,0.000162615,0.000157572,19.0
1433,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,3,2,0.26468800000000003,0.26468800000000003,0.26468800000000003,0.3434,0.000149301,0.000126084,0.0
1434,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,3,2,0.16371,0.16371,0.16371,0.379666,0.000149908,0.000128977,0.0
1435,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,3,2,0.101255,0.101255,0.101255,0.391086,0.000155697,0.00012986899999999999,0.0
1436,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,3,2,0.0626267,0.0626267,0.0626267,0.348279,0.00014849,0.000127202,0.0
1437,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,3,2,0.0387348,0.0387348,0.0387348,0.35212,0.000152716,0.000127805,0.0
1438,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,3,2,0.0239576,0.0239576,0.0239576,0.418076,0.000150647,0.000127353,0.0
1439,test7,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,3,2,0.014817799999999999,0.014817799999999999,0.014817799999999999,0.391029,0.000153191,0.000128546,0.0
1440,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,0,2,0.031119499999999998,0.031119499999999998,0.031119499999999998,0.26485,0.000100871,9.73334e-05,0.0
1441,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,0,2,0.00141084,0.00141084,0.00141084,0.274012,0.00010256700000000001,9.77251e-05,0.0
1442,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,0,2,6.396220000000001e-05,6.396220000000001e-05,6.396220000000001e-05,0.278792,0.000102397,9.73916e-05,0.0
1443,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.0,0,2,2.8998e-06,2.8998e-06,2.8998e-06,0.298557,0.000104012,9.79155e-05,0.0
1444,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.0,0,2,1.31466e-07,1.31466e-07,1.31466e-07,0.291827,0.00010112299999999999,9.70964e-05,0.0
1445,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.0,0,2,5.9601700000000005e-09,5.9601700000000005e-09,5.9601700000000005e-09,0.29686,0.000103454,9.86076e-05,0.0
1446,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.0,0,2,2.70212e-10,2.70212e-10,2.70212e-10,0.290573,0.000106871,0.00010189799999999999,0.0
1447,test8,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.0,0,2,1.22504e-11,1.22504e-11,1.22504e-11,0.313757,0.000101554,9.72441e-05,0.0
1448,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,3,2,0.0481602,0.0481602,0.0481602,0.259974,0.000102921,9.77638e-05,0.0
1449,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,3,2,0.0042661,0.0042661,0.0042661,0.26826500000000003,0.00010583200000000001,9.90569e-05,0.0
1450,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,3,2,0.00037789800000000005,0.00037789800000000005,0.00037789800000000005,0.268351,0.00010332299999999999,9.75861e-05,0.0
1451,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.0,3,2,3.34748e-05,3.34748e-05,3.34748e-05,0.296213,0.00010358,9.92442e-05,0.0
1452,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.0,3,2,2.9652499999999997e-06,2.9652499999999997e-06,2.9652499999999997e-06,0.290736,0.000105688,9.924459999999999e-05,0.0
1453,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.0,3,2,2.62667e-07,2.62667e-07,2.62667e-07,0.309237,0.000103341,9.839629999999999e-05,0.0
1454,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.0,3,2,2.32675e-08,2.32675e-08,2.32675e-08,0.295976,0.00010328,9.8825e-05,0.0
1455,test8,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.0,3,2,2.06107e-09,2.06107e-09,2.06107e-09,0.295698,0.000105295,0.00010062399999999999,0.0
1456,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.25,0,2,0.276648,0.276648,0.276648,0.251163,0.000156627,0.000178813,39.0
1457,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.25,0,2,0.170451,0.170451,0.170451,0.332468,0.000144051,0.000121756,0.0
1458,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.25,0,2,0.105424,0.105424,0.105424,0.325342,0.000146685,0.00012260100000000001,0.0
1459,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.25,0,2,0.0652053,0.0652053,0.0652053,0.352434,0.000143262,0.00012137700000000001,0.0
1460,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.25,0,2,0.040329699999999996,0.040329699999999996,0.040329699999999996,0.324493,0.000143765,0.00012455,0.0
1461,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.25,0,2,0.024944,0.024944,0.024944,0.373766,0.000149455,0.000123444,0.0
1462,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.25,0,2,0.015428,0.015428,0.015428,0.353171,0.000143322,0.00012065200000000001,0.0
1463,test8,Z0.25_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,0,2,0.00954224,0.00954224,0.00954224,0.372813,0.000147222,0.00012262,0.0
1464,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.25,3,2,0.30352399999999996,0.30352399999999996,0.30352399999999996,0.286105,0.00016654700000000002,0.000194944,47.0
1465,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.25,3,2,0.179275,0.179275,0.179275,0.288537,0.000154805,0.000142501,6.0
1466,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.25,3,2,0.110877,0.110877,0.110877,0.35180900000000004,0.00015064,0.000124812,0.0
1467,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.25,3,2,0.06857769999999999,0.06857769999999999,0.06857769999999999,0.318513,0.00014524200000000002,0.000124211,0.0
1468,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.25,3,2,0.042415499999999995,0.042415499999999995,0.042415499999999995,0.35315,0.00014636,0.000127106,0.0
1469,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.25,3,2,0.0262341,0.0262341,0.0262341,0.384398,0.00014989,0.000127945,0.0
1470,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.25,3,2,0.016225899999999998,0.016225899999999998,0.016225899999999998,0.36431399999999997,0.000148875,0.00012524700000000002,0.0
1471,test8,Z0.25_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.25,3,2,0.0100358,0.0100358,0.0100358,0.38454,0.000147599,0.000126273,0.0
1472,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,0,2,0.402919,0.402919,0.402919,0.34221399999999996,0.000153073,0.000128949,0.0
1473,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,0,2,0.249207,0.249207,0.249207,0.392513,0.00015117399999999999,0.00012833,0.0
1474,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,0,2,0.154135,0.154135,0.154135,0.379892,0.000153893,0.000130455,0.0
1475,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,0,2,0.095333,0.095333,0.095333,0.372664,0.000148019,0.00012439299999999999,0.0
1476,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,0,2,0.058963800000000004,0.058963800000000004,0.058963800000000004,0.385844,0.000152455,0.000125583,0.0
1477,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,0,2,0.0364693,0.0364693,0.0364693,0.378126,0.000147765,0.000125276,0.0
1478,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,0,2,0.022556299999999998,0.022556299999999998,0.022556299999999998,0.403519,0.000151762,0.000126416,0.0
1479,test8,Z0.5_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,0,2,0.0139512,0.0139512,0.0139512,0.41894499999999996,0.000155326,0.000130247,0.0
1480,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.5,3,2,0.35954,0.35954,0.35954,0.30909899999999996,0.000164213,0.000181693,37.0
1481,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.5,3,2,0.22010500000000002,0.22010500000000002,0.22010500000000002,0.362109,0.00016149,0.00013303700000000002,1.0
1482,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.5,3,2,0.136133,0.136133,0.136133,0.383129,0.000160919,0.000136625,0.0
1483,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.5,3,2,0.0841985,0.0841985,0.0841985,0.367032,0.000153919,0.00012832,0.0
1484,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.5,3,2,0.052077,0.052077099999999994,0.052077,0.39215,0.00015706799999999998,0.000131689,0.0
1485,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.5,3,2,0.032209800000000004,0.032209800000000004,0.032209800000000004,0.37987600000000005,0.000155205,0.000131877,0.0
1486,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.5,3,2,0.019921900000000003,0.019921900000000003,0.019921900000000003,0.362483,0.00016197,0.000140442,0.0
1487,test8,Z0.5_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.5,3,2,0.012321700000000001,0.012321700000000001,0.012321700000000001,0.406592,0.000152765,0.000133271,0.0
1488,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,0,2,0.44884700000000005,0.44884700000000005,0.44884700000000005,0.29180300000000003,0.00015047200000000002,0.000126111,0.0
1489,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,0,2,0.277613,0.277613,0.277613,0.277979,0.000136664,0.00011558,0.0
1490,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,0,2,0.171705,0.171705,0.171705,0.30601,0.000139391,0.000115715,0.0
1491,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,0,2,0.1062,0.1062,0.1062,0.33769299999999997,0.000151237,0.000127789,0.0
1492,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,0,2,0.06568489999999999,0.06568489999999999,0.06568489999999999,0.35330700000000004,0.00014323799999999999,0.00012079,0.0
1493,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,0,2,0.040626300000000004,0.040626300000000004,0.040626300000000004,0.348813,0.000138639,0.00011942100000000001,0.0
1494,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,0,2,0.0251275,0.0251275,0.0251275,0.369271,0.000145232,0.00012358,0.0
1495,test8,Z0.75_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,0,2,0.015541399999999999,0.015541399999999999,0.015541399999999999,0.319844,0.000134802,0.00011593,0.0
1496,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.75,3,2,0.413735,0.413735,0.413735,0.328793,0.00017026,0.000185035,36.0
1497,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.75,3,2,0.25369899999999995,0.25369899999999995,0.25369899999999995,0.320741,0.00014785799999999998,0.000125778,1.0
1498,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.75,3,2,0.15691300000000002,0.15691300000000002,0.15691300000000002,0.365306,0.000154666,0.000129706,0.0
1499,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.75,3,2,0.097051,0.097051,0.097051,0.35590700000000003,0.000160255,0.000133109,0.0
1500,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.75,3,2,0.060026300000000005,0.060026300000000005,0.060026300000000005,0.362167,0.00014692200000000001,0.000123132,0.0
1501,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.75,3,2,0.0371265,0.0371265,0.0371265,0.386975,0.000151146,0.000125267,0.0
1502,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.75,3,2,0.0229628,0.0229628,0.0229628,0.364016,0.000145952,0.000122711,0.0
1503,test8,Z0.75_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.75,3,2,0.014202600000000001,0.014202600000000001,0.014202600000000001,0.37751799999999996,0.000152276,0.000128037,0.0
1504,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,0,2,0.490675,0.490675,0.490675,0.28277399999999997,0.00014483,0.000120965,0.0
1505,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,0,2,0.30348400000000003,0.30348400000000003,0.30348400000000003,0.323786,0.00013638299999999998,0.00011748100000000001,0.0
1506,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,0,2,0.18770599999999998,0.18770599999999998,0.18770599999999998,0.317344,0.00013642100000000001,0.00011566799999999999,0.0
1507,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,0,2,0.116097,0.116097,0.116097,0.33652600000000005,0.000149083,0.00012440299999999998,0.0
1508,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,0,2,0.0718062,0.0718062,0.0718062,0.32140799999999997,0.000135892,0.00011654,0.0
1509,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,0,2,0.044412400000000005,0.044412400000000005,0.044412400000000005,0.329312,0.000141373,0.000122642,0.0
1510,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,0,2,0.0274692,0.0274692,0.0274692,0.367587,0.00014596,0.000122951,0.0
1511,test8,Z1.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,0,2,0.0169898,0.0169898,0.0169898,0.346602,0.000137364,0.000116762,0.0
1512,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,1.0,3,2,0.47445299999999996,0.47445299999999996,0.47445299999999996,0.283591,0.000169777,0.00017637099999999998,29.0
1513,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,1.0,3,2,0.291823,0.291823,0.291823,0.339575,0.00014934600000000002,0.000126575,0.0
1514,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,1.0,3,2,0.18049300000000001,0.18049300000000001,0.18049300000000001,0.358495,0.000150804,0.000126907,0.0
1515,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,1.0,3,2,0.11163599999999999,0.11163599999999999,0.11163599999999999,0.343814,0.00015892600000000002,0.00013201,0.0
1516,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,1.0,3,2,0.069047,0.069047,0.069047,0.356966,0.000149624,0.000126491,0.0
1517,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,1.0,3,2,0.0427058,0.0427058,0.0427058,0.365194,0.000151062,0.00012734,0.0
1518,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,1.0,3,2,0.026413700000000002,0.026413700000000002,0.026413700000000002,0.334955,0.00014874799999999998,0.000125367,0.0
1519,test8,Z1.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,1.0,3,2,0.0163369,0.0163369,0.0163369,0.360118,0.000146385,0.000121205,0.0
1520,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,0,2,0.0451796,0.0451796,0.0451796,0.280547,0.00010399,0.000100841,0.0
1521,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,0,2,0.00267034,0.00267034,0.00267034,0.280859,0.000103985,0.000100819,0.0
1522,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,0,2,0.00015783,0.00015783,0.00015783,0.309703,0.00010316200000000001,9.935739999999999e-05,0.0
1523,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,4,0.0,0,2,9.328560000000001e-06,9.328560000000001e-06,9.328560000000001e-06,0.295738,0.00010428,9.70763e-05,0.0
1524,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,5,0.0,0,2,5.51364e-07,5.51364e-07,5.51364e-07,0.293242,0.00010015200000000001,9.74932e-05,0.0
1525,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,6,0.0,0,2,3.25884e-08,3.25884e-08,3.25884e-08,0.293482,0.00010025799999999999,9.7704e-05,0.0
1526,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,7,0.0,0,2,1.9261300000000003e-09,1.92614e-09,1.9261300000000003e-09,0.303678,0.000104609,0.00010023600000000001,0.0
1527,test9,Z0.0_ZD0_query_stats.txt,N2M_bpk6_E128_ED_Q4M,8,0.0,0,2,1.13844e-10,1.13844e-10,1.13844e-10,0.318021,0.000101989,0.000100029,0.0
1528,test9,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,1,0.0,3,2,0.0515489,0.0515489,0.0515489,0.265714,0.00010072,9.65324e-05,0.0
1529,test9,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,2,0.0,3,2,0.00429635,0.00429635,0.00429635,0.289027,0.000108337,0.000104545,0.0
1530,test9,Z0.0_ZD3_query_stats.txt,N2M_bpk6_E128_ED_Q4M,3,0.0,3,2,0.000358079,0.000358079,0.000358079,0.327586,0.00010406200000000001,9.90358e-05,0.0
